,image_path,image_id,question,answer,type,Tm,Tc,Ti
326,COCO_val2014_000000018781.jpg,18781,Is the plate patterned?,no,original VQA,,,
327,COCO_val2014_000000018783.jpg,18783,Is the bicycle moving?,no,original VQA,,,
328,COCO_val2014_000000018794.jpg,18794,Is the man going to become a pro?,yes,original VQA,,,
329,COCO_val2014_000000018824.jpg,18824,Is this Russia?,no,original VQA,,,
330,COCO_val2014_000000018833.jpg,18833,Does the cat love the shoe?,yes,original VQA,,,
331,COCO_val2014_000000018837.jpg,18837,Is the truck broken down?,no,original VQA,,,
332,COCO_val2014_000000018841.jpg,18841,Why is the woman squinting?,sunlight,original VQA,,,
333,COCO_val2014_000000018864.jpg,18864,Is there a zebra among the giraffes?,no,original VQA,,,
334,COCO_val2014_000000018874.jpg,18874,Are these giraffes in their native habitat?,no,original VQA,,,
335,COCO_val2014_000000018888.jpg,18888,Is there someone sitting here?,no,original VQA,,,
336,COCO_val2014_000000018893.jpg,18893,Is the cat overweight?,no,original VQA,,,
337,COCO_val2014_000000018896.jpg,18896,What is the woman doing?,climbing,original VQA,,,
338,COCO_val2014_000000018903.jpg,18903,Where is the cat's paw?,couch,original VQA,,,
339,COCO_val2014_000000018918.jpg,18918,Where is the mixer?,on left,original VQA,,,
340,COCO_val2014_000000018928.jpg,18928,What is this food called?,donuts,original VQA,,,
341,COCO_val2014_000000018957.jpg,18957,Is the boy paying attention to what he is doing?,no,original VQA,,,
342,COCO_val2014_000000018975.jpg,18975,What type of trees are these?,palm,original VQA,,,
343,COCO_val2014_000000018982.jpg,18982,What is behind the vent?,air conditioner,original VQA,,,
344,COCO_val2014_000000019025.jpg,19025,Was this photo near water?,no,original VQA,,,
345,COCO_val2014_000000019028.jpg,19028,Is there a stove in the image?,no,original VQA,,,
346,COCO_val2014_000000019032.jpg,19032,Is this child happy to pet the horse?,yes,original VQA,,,
347,COCO_val2014_000000019036.jpg,19036,What dish has been prepared in the picture?,pizza,original VQA,,,
348,COCO_val2014_000000019042.jpg,19042,Is the water cold?,no,original VQA,,,
349,COCO_val2014_000000019047.jpg,19047,Are the buildings more than one story high?,yes,original VQA,,,
350,COCO_val2014_000000019079.jpg,19079,How many hydrants?,4,original VQA,,,
351,COCO_val2014_000000019087.jpg,19087,What color is the sign?,red,original VQA,,,
352,COCO_val2014_000000019090.jpg,19090,What is the many using to take a picture?,phone,original VQA,,,
353,COCO_val2014_000000019102.jpg,19102,Do zebra's have horses as ancestors?,yes,original VQA,,,
354,COCO_val2014_000000019109.jpg,19109,What is parked outside?,motorcycles,original VQA,,,
355,COCO_val2014_000000019129.jpg,19129,Is the girl or boy wearing the lifejacket?,girl,original VQA,,,
356,COCO_val2014_000000019132.jpg,19132,Do you see the word LOVE anywhere in the photo?,yes,original VQA,,,
357,COCO_val2014_000000019142.jpg,19142,Will the airplane hit the statue on top of the building?,no,original VQA,,,
358,COCO_val2014_000000019157.jpg,19157,How old is the boy that is walking the cow?,16,original VQA,,,
359,COCO_val2014_000000019158.jpg,19158,What number is featured on the front and side of the bus?,41,original VQA,,,
360,COCO_val2014_000000019167.jpg,19167,How many oranges are in the bowl?,8,original VQA,,,
361,COCO_val2014_000000019176.jpg,19176,What language are the signs?,english,original VQA,,,
362,COCO_val2014_000000019221.jpg,19221,What is on the broccoli?,snail,original VQA,,,
363,COCO_val2014_000000019226.jpg,19226,What kind of dessert in pictured?,cheesecake,original VQA,,,
364,COCO_val2014_000000019247.jpg,19247,What colors are the kite?,green and red,original VQA,,,
365,COCO_val2014_000000019253.jpg,19253,Where is this hill located?,england,original VQA,,,
366,COCO_val2014_000000019275.jpg,19275,Are these plastic utensils?,yes,original VQA,,,
367,COCO_val2014_000000019292.jpg,19292,Where is the sign?,back left,original VQA,,,
368,COCO_val2014_000000019304.jpg,19304,Which animal is more aggressive in the photo?,cat,original VQA,,,
369,COCO_val2014_000000019306.jpg,19306,What color is the traffic light?,green,original VQA,,,
370,COCO_val2014_000000019308.jpg,19308,Where is the oral b?,cat's mouth,original VQA,,,
371,COCO_val2014_000000019313.jpg,19313,What game is this?,tennis,original VQA,,,
372,COCO_val2014_000000019322.jpg,19322,Who do you think is enjoying the bench more?,dog,original VQA,,,
373,COCO_val2014_000000019324.jpg,19324,Is there a police motorcade?,yes,original VQA,,,
374,COCO_val2014_000000019333.jpg,19333,What color is the folder?,green,original VQA,,,
375,COCO_val2014_000000019358.jpg,19358,What color is the bowls L?,blue,original VQA,,,
376,COCO_val2014_000000019402.jpg,19402,How many people are pictured?,2,original VQA,,,
377,COCO_val2014_000000019404.jpg,19404,How many birds are there?,1,original VQA,,,
378,COCO_val2014_000000019432.jpg,19432,Is the man competing in an event?,no,original VQA,,,
379,COCO_val2014_000000019441.jpg,19441,What utensil is in the bowl?,spoon,original VQA,,,
380,COCO_val2014_000000019443.jpg,19443,Is this located near a lake?,yes,original VQA,,,
381,COCO_val2014_000000019444.jpg,19444,Will the boy throw the frisbee in the goal?,no,original VQA,,,
382,COCO_val2014_000000019446.jpg,19446,What sport is this?,frisbee,original VQA,,,
383,COCO_val2014_000000019447.jpg,19447,Which giraffe is taller?,left,original VQA,,,
384,COCO_val2014_000000019451.jpg,19451,How is the bicycle parked?,sideways,original VQA,,,
385,COCO_val2014_000000019455.jpg,19455,What color is the bag?,red,original VQA,,,
386,COCO_val2014_000000019456.jpg,19456,What kind of food is the cook preparing?,pizza,original VQA,,,
387,COCO_val2014_000000019484.jpg,19484,What is hanging on the wall?,knives,original VQA,,,
388,COCO_val2014_000000019491.jpg,19491,What pattern is on his shirt?,plaid,original VQA,,,
389,COCO_val2014_000000019523.jpg,19523,What are they putting on the bus?,bike,original VQA,,,
390,COCO_val2014_000000019532.jpg,19532,Does the sign apply to the vehicle on the right?,no,original VQA,,,
391,COCO_val2014_000000019544.jpg,19544,Is the person using the desktop computer left or right handed?,right,original VQA,,,
392,COCO_val2014_000000019559.jpg,19559,How reflections are in the painting?,1,original VQA,,,
393,COCO_val2014_000000019579.jpg,19579,Who ate the sandwich?,person,original VQA,,,
394,COCO_val2014_000000019589.jpg,19589,"Does someone like dark, brooding colors?",no,original VQA,,,
395,COCO_val2014_000000019592.jpg,19592,What brand are his shoes?,nike,original VQA,,,
396,COCO_val2014_000000019608.jpg,19608,Where is the bench in relation to the man on the bike?,behind him,original VQA,,,
397,COCO_val2014_000000019624.jpg,19624,Is the horizontal sign to the right meant to be taken literally?,no,original VQA,,,
398,COCO_val2014_000000019631.jpg,19631,How many cars are in the street?,4,original VQA,,,
399,COCO_val2014_000000019663.jpg,19663,What color is the woman's racket?,blue and white,original VQA,,,
400,COCO_val2014_000000019667.jpg,19667,Are they playing soccer?,yes,match,"Three players are on a grassy field, two in white uniforms and one in a blue uniform, actively engaged with a soccer ball.",,
401,COCO_val2014_000000019712.jpg,19712,Is someone wearing a red shirt?,yes,match,"A group of people is standing outside, and one person is wearing a red shirt.",,
402,COCO_val2014_000000019716.jpg,19716,Is the man in an atrium?,yes,match,"The man is standing in a spacious area with a glass ceiling and walls, typical of an atrium.",,
403,COCO_val2014_000000019723.jpg,19723,Is this meal being served indoors?,no,match,"The meal is served on a wooden table with natural lighting, suggesting an outdoor setting.",,
404,COCO_val2014_000000019742.jpg,19742,Is there a picture on the vase?,yes,match,"The vase features an artistic depiction of a person in a curled position, with intricate details visible on its surface.",,
405,COCO_val2014_000000019763.jpg,19763,Is the glass on the table full?,yes,match,The table has a glass filled with a beverage next to a slice of deep-dish pizza.,,
406,COCO_val2014_000000019783.jpg,19783,What is the bird holding?,bread,match,A seagull is flying with a piece of bread in its beak near a lighthouse.,,
407,COCO_val2014_000000019786.jpg,19786,What electronics can be seen?,laptop,match,A laptop is visible on a table in the background of a room with people and lighting equipment.,,
408,COCO_val2014_000000019817.jpg,19817,Of what material is the shower curtain?,cloth,match,The bathroom features a shower curtain made of cloth with a translucent appearance and a decorative pattern.,,
409,COCO_val2014_000000019881.jpg,19881,Is there a date stamp on the photo?,yes,match,The image shows a shelf with a vase of dried wheat and a photo frame. There is a visible date stamp on the bottom left corner of the image.,,
410,COCO_val2014_000000019888.jpg,19888,What color is the bedspread?,gray,match,The bedspread on the bed is predominantly gray with a detailed pattern.,,
411,COCO_val2014_000000019890.jpg,19890,How many zebras are there?,2,match,"The image shows two zebras standing side by side, eating hay from a feeder in an open area.",,
412,COCO_val2014_000000019904.jpg,19904,Are there any police officers around?,yes,match,"Two police officers are sitting on motorcycles in a city street, wearing uniforms and helmets.",,
413,COCO_val2014_000000019916.jpg,19916,How many stripes are shown?,10,match,"The image shows a person wearing a striped shirt with 10 visible stripes, a bowl of apple slices with cinnamon, a fork, and a laptop on a wooden table.",,
414,COCO_val2014_000000019923.jpg,19923,How many cars are in this picture?,2,match,The image shows two red cars parked in a lot with a clock tower and construction equipment in the background.,,
415,COCO_val2014_000000019924.jpg,19924,What is the lady wearing around her neck?,tie,match,"The lady is wearing a striped top and a tie around her neck, along with a wide-brimmed hat.",,
416,COCO_val2014_000000019957.jpg,19957,Are they eating cake?,no,match,"Two children are sitting on the grass, one holding a slice of pepperoni pizza and the other with a plate of funnel cake topped with powdered sugar.",,
417,COCO_val2014_000000019962.jpg,19962,What sport is this?,parasailing,match,"The image shows a person engaged in kitesurfing on the ocean, with a large kite pulling them across the water as the sun sets in the background.",,
418,COCO_val2014_000000019974.jpg,19974,Are this calves?,yes,match,The image shows two young cows standing close together in a fenced outdoor area.,,
419,COCO_val2014_000000019981.jpg,19981,Are there beans in the plate?,yes,match,"The plate contains a piece of meat, broccoli, and a serving of beans.",,
420,COCO_val2014_000000020001.jpg,20001,What color is the bat?,black,match,The batter is holding a black bat while preparing to hit the ball.,,
421,COCO_val2014_000000020004.jpg,20004,What type of architecture is this an example of?,victorian,match,"The image shows a clock tower with intricate detailing and ornate design, characteristic of Victorian architecture, illuminated against a twilight sky.",,
422,COCO_val2014_000000020038.jpg,20038,Is there a horse?,yes,match,"The room features a blue color scheme with a couch, armchair, coffee table, and a wooden rocking horse near the window.",,
423,COCO_val2014_000000020059.jpg,20059,Are these zebras in the wild?,no,match,"The zebras are in an enclosed area with a rocky wall and sparse trees, indicating they are in a zoo or a controlled environment.",,
424,COCO_val2014_000000020069.jpg,20069,Is this a boy or girl?,girl,match,A child with long blonde hair wearing a pink sweatshirt and a skirt is playing on playground equipment.,,
425,COCO_val2014_000000020070.jpg,20070,Is this a bathroom?,yes,match,"A man is standing in a room with a mirror, a towel, and a hairdryer, suggesting it is a bathroom.",,
426,COCO_val2014_000000020107.jpg,20107,What color is the hydrant?,orange,match,"The hydrant is an orange color with a weathered appearance, situated on a concrete sidewalk next to a painted wall.",,
427,COCO_val2014_000000020111.jpg,20111,Where is the surfer?,water,match,A person in a wetsuit is surfing on a river wave surrounded by trees.,,
428,COCO_val2014_000000020147.jpg,20147,What is the zebra eating?,milk,match,"A young zebra is nursing from its mother in a grassy field, surrounded by other animals.",,
429,COCO_val2014_000000020161.jpg,20161,What book is the man reading?,text,match,"The man is sitting on a couch, wearing a red and white scarf, and reading a book titled ""The Official Arsenal Annual 2008.""",,
430,COCO_val2014_000000020175.jpg,20175,What room is this?,kitchen,match,"A group of people is gathered around a counter with kitchen cabinets, a microwave, and a coffee maker visible in the background.",,
431,COCO_val2014_000000020177.jpg,20177,How many people sitting at the table?,8,match,Eight people are sitting around a round dining table in a restaurant setting.,,
432,COCO_val2014_000000020178.jpg,20178,"If the person's number were turned upside down, what number would it be?",9,match,The person is wearing a bib with the number 6 on it.,,
433,COCO_val2014_000000020179.jpg,20179,What is the black thing on the man's bicep?,tattoo,match,"The man walking on the beach is carrying a surfboard, and there is a tattoo on his bicep.",,
434,COCO_val2014_000000020207.jpg,20207,What is this animal laying on?,bed,match,"A cat is laying on a soft, quilted surface that resembles a bedspread.",,
435,COCO_val2014_000000020247.jpg,20247,How many bears?,2,match,"The image shows two bears walking on a dirt path, with one bear in the foreground and another in the background.",,
436,COCO_val2014_000000020254.jpg,20254,Is the man likely to remain in this position for a long time?,no,match,"A man is standing outside at night holding an umbrella and a flashlight, suggesting he is likely moving or on his way somewhere.",,
437,COCO_val2014_000000020268.jpg,20268,What color is the liquid in the cup?,yellow,match,"The microwave is open, revealing a measuring cup inside with yellow liquid.",,
438,COCO_val2014_000000020273.jpg,20273,Which Cincinnati neighborhood is this bus going to?,mt airy,match,"The bus display shows route number 41 with the destination ""MT AIRY.""",,
439,COCO_val2014_000000020276.jpg,20276,Is the man going to fall?,yes,match,"A surfer is caught in a wave, leaning forward with one arm outstretched, appearing off-balance.",,
440,COCO_val2014_000000020305.jpg,20305,Does the man have good posture?,no,match,"The man is sitting on a chair, leaning forward with a hunched back while holding a game controller.",,
441,COCO_val2014_000000020307.jpg,20307,Is the bike safe from being stolen?,no,match,"The bike is parked outside a building, leaning against a railing, but it is not locked to anything.",,
442,COCO_val2014_000000020333.jpg,20333,What's unusual about the boy's attire?,tie,match,The boy is wearing a white shirt and a colorful tie while playing outside in the dirt.,,
443,COCO_val2014_000000020334.jpg,20334,Is there snow on the ground?,yes,match,"A snowboarder is sitting on the ground with snow visible around them, and several people are skiing nearby.",,
444,COCO_val2014_000000020342.jpg,20342,Is the bike on the ground?,no,match,"A person is performing a jump on a BMX bike over a stack of skateboards, with the bike clearly off the ground.",,
445,COCO_val2014_000000020349.jpg,20349,Are both the broccoli and carrots packaged?,no,match,The image shows a display of unpackaged broccoli with visible red peppers in the background.,,
